Start Time;Duration;Title;Device Type;Bookmark;Latest Bookmark;Type;Genre
2/6/21 21:46;0:00:07;Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:00:06;Not latest view;Goofy;Sitcoms
2/6/21 21:21;0:22:49;Brooklyn Nine-Nine: Season 1: Pilot (Episode 1);Netflix Chrome MAC (Cadmium) HTML 5;0:22:35;0:22:35;Goofy;Sitcoms
2/6/21 21:19;0:00:03;Brooklyn Nine-Nine: Season 1: Pilot (Episode 1);Netflix Chrome MAC (Cadmium) HTML 5;0:00:06;Not latest view;Goofy;Sitcoms
2/6/21 21:12;0:00:08;Brooklyn Nine-Nine: Season 1: Pilot (Episode 1);Netflix Chrome MAC (Cadmium) HTML 5;0:00:00;Not latest view;Goofy;Sitcoms
2/2/21 19:01;0:48:59;Fate: The Winx Saga: Season 1: A Fanatic Heart (Episode 6);Safari MAC (Cadmium);0:51:12;0:51:12;Emotional;Teen TV Shows
2/2/21 18:21;0:39:52;Fate: The Winx Saga: Season 1: Wither Into the Truth (Episode 5);Safari MAC (Cadmium);0:47:40;0:47:40;Emotional;Teen TV Shows
2/2/21 18:15;0:05:19;Fate: The Winx Saga: Season 1: Wither Into the Truth (Episode 5);Safari MAC (Cadmium);0:05:24;Not latest view;Emotional;Teen TV Shows
2/2/21 12:37;0:00:02;Fate: The Winx Saga: Season 1: Wither Into the Truth (Episode 5);Safari MAC (Cadmium);0:00:07;Not latest view;Emotional;Teen TV Shows
2/2/21 11:53;0:42:53;Fate: The Winx Saga: Season 1: Some Wrecked Angel (Episode 4);Safari MAC (Cadmium);0:44:35;0:44:35;Emotional;Teen TV Shows
2/1/21 21:51;0:06:00;Fate: The Winx Saga: Season 1: Heavy Mortal Hopes (Episode 3);Safari MAC (Cadmium);0:49:22;0:49:22;Emotional;Teen TV Shows
2/1/21 21:10;0:40:19;Fate: The Winx Saga: Season 1: Heavy Mortal Hopes (Episode 3);Safari MAC (Cadmium);0:42:36;Not latest view;Emotional;Teen TV Shows
2/1/21 20:28;0:40:50;Fate: The Winx Saga: Season 1: No Strangers Here (Episode 2);Safari MAC (Cadmium);0:45:29;0:45:29;Emotional;Teen TV Shows
2/1/21 19:31;0:47:51;Fate: The Winx Saga: Season 1: To the Waters and the Wild (Episode 1);Safari MAC (Cadmium);0:51:10;0:51:10;Emotional;Teen TV Shows
2/1/21 19:21;0:09:28;Bridgerton: Season 1: After the Rain (Episode 8);Safari MAC (Cadmium);1:09:16;1:09:16;Swoonworthy, Witty, Emotional;Romantic TV Dramas
2/1/21 18:26;0:54:20;Bridgerton: Season 1: After the Rain (Episode 8);Safari MAC (Cadmium);0:59:16;Not latest view;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/26/21 19:48;0:31:38;Bling Empire: Season 1: Necklacegate 90210 (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:31:38;0:31:38;Romantic;Reality TV
1/25/21 22:36;0:03:33;Bridgerton: Season 1: After the Rain (Episode 8);Safari MAC (Cadmium);0:04:07;Not latest view;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 21:44;0:51:22;Bridgerton: Season 1: Oceans Apart (Episode 7);Safari MAC (Cadmium);0:57:34;0:57:34;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 20:49;0:50:07;Bridgerton: Season 1: Swish (Episode 6);Safari MAC (Cadmium);0:54:01;0:54:01;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 19:51;0:54:04;Bridgerton: Season 1: The Duke and I (Episode 5);Safari MAC (Cadmium);0:58:00;0:58:00;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 18:26;0:52:23;Bridgerton: Season 1: An Affair of Honor (Episode 4);Safari MAC (Cadmium);0:57:51;0:57:51;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 17:36;0:48:22;Bridgerton: Season 1: Art of the Swoon (Episode 3);Safari MAC (Cadmium);0:53:40;0:53:40;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 17:35;0:00:22;Bridgerton: Season 1: Diamond of the First Water (Episode 1);Safari MAC (Cadmium);0:04:11;0:04:11;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/25/21 13:21;0:21:42;Cobra Kai: Season 3: The Good, The Bad, and The Badass (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:47;0:21:47;Nostalgic, Heartfelt;TV Dramas
1/25/21 12:54;0:27:05;Cobra Kai: Season 3: Obstáculos (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:10;0:27:10;Nostalgic, Heartfelt;TV Dramas
1/25/21 12:23;0:30:58;Cobra Kai: Season 3: King Cobra (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:32:13;0:32:13;Nostalgic, Heartfelt;TV Dramas
1/25/21 11:45;0:37:19;Cobra Kai: Season 3: Miyagi-Do (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:37:24;0:37:24;Nostalgic, Heartfelt;TV Dramas
1/25/21 11:31;0:12:10;Cobra Kai: Season 3: The Right Path (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:04;0:34:04;Nostalgic, Heartfelt;TV Dramas
1/24/21 20:56;0:21:52;Cobra Kai: Season 3: The Right Path (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:57;Not latest view;Nostalgic, Heartfelt;TV Dramas
1/24/21 20:25;0:30:20;Cobra Kai: Season 3: Now You’re Gonna Pay (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:30:25;0:30:25;Nostalgic, Heartfelt;TV Dramas
1/24/21 19:50;0:35:30;Cobra Kai: Season 3: Nature Vs. Nurture (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:35:35;0:35:35;Nostalgic, Heartfelt;TV Dramas
1/24/21 19:17;0:28:49;Cobra Kai: Season 3: Aftermath (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:28:54;0:28:54;Nostalgic, Heartfelt;TV Dramas
1/24/21 18:56;0:21:14;Cobra Kai: Season 2: No Mercy (Episode 10);Sony Sony Android TV 2018 M2 4K Smart TV;0:31:59;0:31:59;Nostalgic, Heartfelt;TV Dramas
1/24/21 12:59;0:08:45;Cobra Kai: Season 2: No Mercy (Episode 10);Safari MAC (Cadmium);0:10:45;Not latest view;Nostalgic, Heartfelt;TV Dramas
1/24/21 12:31;0:26:33;Cobra Kai: Season 2: Pulpo (Episode 9);Safari MAC (Cadmium);0:29:46;0:29:46;Nostalgic, Heartfelt;TV Dramas
1/24/21 12:06;0:24:30;Cobra Kai: Season 2: Glory of Love (Episode 8);Safari MAC (Cadmium);0:29:08;0:29:08;Nostalgic, Heartfelt;TV Dramas
1/24/21 11:32;0:23:17;Cobra Kai: Season 2: Lull (Episode 7);Safari MAC (Cadmium);0:25:50;0:25:50;Nostalgic, Heartfelt;TV Dramas
1/24/21 11:05;0:27:14;Cobra Kai: Season 2: Take a Right (Episode 6);Safari MAC (Cadmium);0:30:08;0:30:08;Nostalgic, Heartfelt;TV Dramas
1/24/21 10:38;0:26:31;Cobra Kai: Season 2: All In (Episode 5);Safari MAC (Cadmium);0:29:51;0:29:51;Nostalgic, Heartfelt;TV Dramas
1/24/21 10:12;0:01:50;Cobra Kai: Season 2: All In (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:01:59;Not latest view;Nostalgic, Heartfelt;TV Dramas
1/24/21 9:41;0:30:52;Cobra Kai: Season 2: The Moment of Truth (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:31:01;0:31:01;Nostalgic, Heartfelt;TV Dramas
1/24/21 9:00;0:22:17;Cobra Kai: Season 2: Fire and Ice (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:22:26;0:22:26;Nostalgic, Heartfelt;TV Dramas
1/24/21 8:29;0:29:58;Cobra Kai: Season 2: Back in Black (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:30:02;0:30:02;Nostalgic, Heartfelt;TV Dramas
1/24/21 7:50;0:34:13;Cobra Kai: Season 2: Mercy, Part II (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:13;0:34:13;Nostalgic, Heartfelt;TV Dramas
1/23/21 22:57;0:30:38;Cobra Kai: Season 1: Mercy (Episode 10);Safari MAC (Cadmium);0:34:30;0:34:30;Nostalgic, Heartfelt;TV Dramas
1/23/21 22:30;0:26:48;Cobra Kai: Season 1: Different But Same (Episode 9);Safari MAC (Cadmium);0:29:16;0:29:16;Nostalgic, Heartfelt;TV Dramas
1/23/21 22:02;0:25:23;Cobra Kai: Season 1: Molting (Episode 8);Safari MAC (Cadmium);0:28:08;0:28:08;Nostalgic, Heartfelt;TV Dramas
1/23/21 21:30;0:24:52;Cobra Kai: Season 1: All Valley (Episode 7);Safari MAC (Cadmium);0:27:20;0:27:20;Nostalgic, Heartfelt;TV Dramas
1/23/21 21:06;0:23:31;Cobra Kai: Season 1: Quiver (Episode 6);Safari MAC (Cadmium);0:28:34;0:28:34;Nostalgic, Heartfelt;TV Dramas
1/23/21 20:37;0:27:36;Cobra Kai: Season 1: Counterbalance (Episode 5);Safari MAC (Cadmium);0:31:32;0:31:32;Nostalgic, Heartfelt;TV Dramas
1/23/21 20:12;0:24:30;Cobra Kai: Season 1: Cobra Kai Never Dies (Episode 4);Safari MAC (Cadmium);0:26:03;0:26:03;Nostalgic, Heartfelt;TV Dramas
1/23/21 19:53;0:19:04;Cobra Kai: Season 1: Esqueleto (Episode 3);Safari MAC (Cadmium);0:21:46;0:21:46;Nostalgic, Heartfelt;TV Dramas
1/23/21 19:21;0:22:13;Cobra Kai: Season 1: Strike First (Episode 2);Safari MAC (Cadmium);0:25:46;0:25:46;Nostalgic, Heartfelt;TV Dramas
1/23/21 18:59;0:20:33;Cobra Kai: Season 1: Ace Degenerate (Episode 1);Safari MAC (Cadmium);0:26:51;0:26:51;Nostalgic, Heartfelt;TV Dramas
1/15/21 9:54;0:00:03;Lupin: Part 1: Chapter 1 (Episode 1);Safari MAC (Cadmium);0:00:03;0:00:03;Witty, Exciting;TV Dramas
1/1/21 19:29;1:13:18;Ocean's Eleven;Sony Sony Android TV 2018 M2 4K Smart TV;1:13:18;1:13:18;Suspenseful, Exciting;Action & Adventure Movies
1/1/21 17:14;0:03:20;Bridgerton: Season 1: Diamond of the First Water (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:03:50;Not latest view;Swoonworthy, Witty, Emotional;Romantic TV Dramas
1/1/21 17:05;0:08:26;Tiny Pretty Things: Season 1: Corps (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:26:09;0:26:09;Steamy, Suspenseful;Teen TV Shows
1/1/21 16:26;0:38:05;Death to 2020;Sony Sony Android TV 2018 M2 4K Smart TV;0:38:05;0:38:05;Emotional;Romantic Drama Movies
12/25/20 22:29;0:06:31;The Mess You Leave Behind: Limited Series: The Mess You Leave Behind (Episode 8);Safari MAC (Cadmium);0:48:20;0:48:20;Psychological, Suspenseful;TV Dramas
12/25/20 21:44;0:20:55;The Mess You Leave Behind: Limited Series: The Third Victim (Episode 7);Safari MAC (Cadmium);0:40:53;0:40:53;Psychological, Suspenseful;TV Dramas
12/25/20 21:31;0:11:59;The Mess You Leave Behind: Limited Series: Your Dark Side (Episode 6);Safari MAC (Cadmium);0:33:28;0:33:28;Psychological, Suspenseful;TV Dramas
12/25/20 20:45;0:36:39;The Midnight Sky;Safari MAC (Cadmium);0:16:36;0:16:36;Ominous, Bittersweat, Exciting;Sci-Fi Movies
12/17/20 15:59;0:04:51;Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2);Safari MAC (Cadmium);0:05:00;Not latest view;Goofy;Sitcoms
12/17/20 15:30;0:07:06;The Mess You Leave Behind: Limited Series: The Secret Place (Episode 5);Safari MAC (Cadmium);0:44:13;0:44:13;Psychological, Suspenseful;TV Dramas
12/14/20 21:45;0:31:21;The Mess You Leave Behind: Limited Series: Downward Spiral (Episode 4);Netflix Chrome MAC (Cadmium) HTML 5;0:44:18;0:44:18;Psychological, Suspenseful;TV Dramas
12/14/20 21:09;0:33:53;The Mess You Leave Behind: Limited Series: Count to Three (Episode 3);Netflix Chrome MAC (Cadmium) HTML 5;0:39:20;0:39:20;Psychological, Suspenseful;TV Dramas
12/14/20 20:13;0:49:49;Harry Potter and the Half-Blood Prince;Netflix Chrome MAC (Cadmium) HTML 5;2:24:14;2:24:14;Exciting;Family Movies
12/14/20 14:22;0:40:38;The Mess You Leave Behind: Limited Series: They Know (Episode 2);Netflix Chrome MAC (Cadmium) HTML 5;0:45:54;0:45:54;Psychological, Suspenseful;TV Dramas
12/14/20 12:11;0:01:24;Harry Potter and the Half-Blood Prince;Netflix Chrome MAC (Cadmium) HTML 5;1:35:31;Not latest view;Exciting;Family Movies
12/13/20 22:00;0:38:56;The Mess You Leave Behind: Limited Series: Into the Lion's Den (Episode 1);Netflix Chrome MAC (Cadmium) HTML 5;0:54:05;0:54:05;Psychological, Suspenseful;TV Dramas
12/13/20 20:05;1:34:43;Harry Potter and the Half-Blood Prince;Netflix Chrome MAC (Cadmium) HTML 5;1:34:37;Not latest view;Exciting;Family Movies
12/6/20 14:05;0:30:09;Sex Education: Season 2: Episode 4;Safari MAC (Cadmium);0:49:25;0:49:25;Raunchy, Bittersweat, Heartfelt;Teen TV Shows
12/6/20 13:17;0:33:57;Sex Education: Season 2: Episode 3;Safari MAC (Cadmium);0:47:04;0:47:04;Raunchy, Bittersweat, Heartfelt;Teen TV Shows
12/6/20 12:33;0:42:26;Sex Education: Season 2: Episode 2;Safari MAC (Cadmium);0:48:32;0:48:32;Raunchy, Bittersweat, Heartfelt;Teen TV Shows
12/3/20 19:43;0:04:38;Formula 1: Drive to Survive: Season 1: All or Nothing (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:38;0:24:38;Exciting;Docuseries
11/29/20 21:35;0:00:06;Love 101: Season 1: Longing (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:06;Not latest view;Nostalgic, Heartfelt, Emotional;Teen TV Shows
11/29/20 13:57;0:59:17;Shawn Mendes: In Wonder;Sony Sony Android TV 2018 M2 4K Smart TV;0:59:17;0:59:17;Inspiring, Intimate, Emotional;Documentary Films
11/27/20 16:32;2:00:21;Pride & Prejudice;Netflix Chrome MAC (Cadmium) HTML 5;2:00:28;2:00:28;Swoonworthy, Intimate, Romantic;Romantic Drama Movies
11/23/20 21:25;0:11:14;If Anything Happens I Love You;Safari MAC (Cadmium);0:11:14;0:11:14;Sentimental, Emotional;Social Issue Dramas
11/21/20 21:43;1:39:00;Atonement;Safari MAC (Cadmium);1:54:38;1:54:38;Intimate, Romantic;Romantic Drama Movies
11/19/20 17:12;0:20:00;Formula 1: Drive to Survive: Season 1: All or Nothing (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:20:04;Not latest view;Exciting;Docuseries
11/19/20 16:19;0:32:03;Formula 1: Drive to Survive: Season 1: Trouble at the Top (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:31:08;0:31:08;Exciting;Docuseries
11/19/20 15:35;0:38:05;Formula 1: Drive to Survive: Season 1: The Art of War (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:35:50;0:35:50;Exciting;Docuseries
11/17/20 21:10;0:00:10;Formula 1: Drive to Survive: Season 1: The Art of War (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:14;Not latest view;Exciting;Docuseries
11/17/20 20:28;0:39:21;Formula 1: Drive to Survive: Season 1: Redemption (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:39:25;0:39:25;Exciting;Docuseries
11/17/20 19:29;0:38:09;Formula 1: Drive to Survive: Season 1: The King of Spain (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:38:13;0:38:13;Exciting;Docuseries
11/17/20 18:52;0:34:58;Formula 1: Drive to Survive: Season 1: All to Play For (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:34:58;0:34:58;Exciting;Docuseries
11/17/20 18:51;0:00:03;Formula 1: Drive to Survive: Season 2: Lights Out (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:02;0:00:02;Exciting;Docuseries
11/14/20 17:58;2:02:20;Aşk Tesadüfleri Sever 2;Sony Sony Android TV 2018 M2 4K Smart TV;1:58:12;Not latest view;Intımate, Emotional, Heartfelt;Romantic Drama Movies
11/14/20 16:22;0:24:37;DASH & LILY: Season 1: New Year's Eve (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:41;0:24:41;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 16:07;0:15:45;DASH & LILY: Season 1: Christmas (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:23:10;0:23:10;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 15:57;0:06:43;DASH & LILY: Season 1: Christmas (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:07:27;Not latest view;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 15:36;0:20:18;DASH & LILY: Season 1: Christmas Eve (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:23:25;0:23:25;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 15:10;0:25:02;DASH & LILY: Season 1: Sofia & Edgar (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:25:06;0:25:06;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 14:45;0:24:27;DASH & LILY: Season 1: Cinderella (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:45;0:24:45;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 14:21;0:23:11;DASH & LILY: Season 1: Hanukkah (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:23:22;0:23:22;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 14:00;0:20:50;DASH & LILY: Season 1: Lily (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:20:54;0:20:54;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/14/20 13:34;0:21:45;DASH & LILY: Season 1: Dash (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:10;0:21:10;Swoonworthy, Charming, Heartfelt;Romantic TV Dramas
11/13/20 10:42;0:30:15;Love & Anarchy: Season 1: The Present, Eternity and the Action Plan (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:31:20;0:31:20;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 10:14;0:24:58;Love & Anarchy: Season 1: Ayahuasca (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:56;0:24:56;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 9:48;0:26:22;Love & Anarchy: Season 1: Regrets (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:26:44;0:26:44;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 9:23;0:24:36;Love & Anarchy: Season 1: The Book Fair (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:26:42;0:26:42;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 8:56;0:26:56;Love & Anarchy: Season 1: Permanent Employment (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:04;0:27:04;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 8:51;0:04:19;Love & Anarchy: Season 1: StreamUs (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:26:51;0:26:51;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 8:28;0:18:54;Love & Anarchy: Season 1: StreamUs (Episode 3);Apple iPhone 6s;0:22:33;Not latest view;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 8:07;0:20:39;Love & Anarchy: Season 1: Surprise Me (Episode 2);Apple iPhone 6s;0:23:59;0:23:59;Quirky, Romantic, Emotional;Romantic TV Dramas
11/13/20 7:38;0:27:53;Love & Anarchy: Season 1: How It All Began (Episode 1);Apple iPhone 6s;0:31:33;0:31:33;Quirky, Romantic, Emotional;Romantic TV Dramas
11/9/20 16:38;0:27:33;Deadly Class: Season 1: Sink with California (Episode 10);Sony Sony Android TV 2018 M2 4K Smart TV;0:42:48;0:42:48;Offbeat;Teen TV Shows
11/9/20 15:56;0:39:36;Holidate;Sony Sony Android TV 2018 M2 4K Smart TV;1:38:48;1:38:48;Romantic, Feel Good;Romantic Comedy Movies
11/8/20 18:14;0:11:07;Deadly Class: Season 1: Sink with California (Episode 10);Sony Sony Android TV 2018 M2 4K Smart TV;0:12:41;Not latest view;Offbeat;Teen TV Shows
11/8/20 18:11;0:02:49;Deadly Class: Season 1: Kids of the Black Hole (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:43:56;0:43:56;Offbeat;Teen TV Shows
11/8/20 18:02;0:08:35;Deadly Class: Season 1: Kids of the Black Hole (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:14;Not latest view;Offbeat;Teen TV Shows
11/8/20 17:16;0:16:18;Deadly Class: Season 1: Kids of the Black Hole (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:32:41;Not latest view;Offbeat;Teen TV Shows
11/7/20 20:56;0:16:07;Deadly Class: Season 1: Kids of the Black Hole (Episode 9);Safari MAC (Cadmium);0:17:02;Not latest view;Offbeat;Teen TV Shows
11/7/20 20:19;0:28:50;Deadly Class: Season 1: The Clampdown (Episode 8);Safari MAC (Cadmium);0:42:32;0:42:32;Offbeat;Teen TV Shows
11/7/20 20:02;0:13:35;Deadly Class: Season 1: The Clampdown (Episode 8);Safari MAC (Cadmium);0:13:52;Not latest view;Offbeat;Teen TV Shows
11/7/20 18:34;0:42:27;Deadly Class: Season 1: Rise Above (Episode 7);Safari MAC (Cadmium);0:44:07;0:44:07;Offbeat;Teen TV Shows
11/7/20 17:44;0:42:46;Deadly Class: Season 1: Stigmata Martyr (Episode 6);Safari MAC (Cadmium);0:43:42;0:43:42;Offbeat;Teen TV Shows
11/7/20 16:50;0:31:41;Deadly Class: Season 1: Saudade (Episode 5);Safari MAC (Cadmium);0:43:53;0:43:53;Offbeat;Teen TV Shows
11/7/20 16:29;0:01:00;Deadly Class: Season 1: Saudade (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:07:54;Not latest view;Offbeat;Teen TV Shows
11/7/20 14:53;0:07:29;Deadly Class: Season 1: Saudade (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:07:02;Not latest view;Offbeat;Teen TV Shows
11/7/20 13:41;0:00:02;Deadly Class: Season 1: Saudade (Episode 5);Apple iPhone 6s;0:00:21;Not latest view;Offbeat;Teen TV Shows
11/7/20 13:23;0:17:51;Deadly Class: Season 1: Mirror People (Episode 4);Apple iPhone 6s;0:42:18;0:42:18;Offbeat;Teen TV Shows
11/6/20 19:54;0:22:26;Deadly Class: Season 1: Mirror People (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:24:05;Not latest view;Offbeat;Teen TV Shows
11/6/20 19:23;0:01:42;Deadly Class: Season 1: Mirror People (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:02:15;Not latest view;Offbeat;Teen TV Shows
11/6/20 18:39;0:43:06;Deadly Class: Season 1: Snake Pit (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:43:40;0:43:40;Offbeat;Teen TV Shows
11/6/20 17:54;0:45:05;Deadly Class: Season 1: Noise, Noise, Noise (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:45:44;0:45:44;Offbeat;Teen TV Shows
11/6/20 16:52;0:53:37;Deadly Class: Season 1: Reagan Youth (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:53:08;0:53:08;Offbeat;Teen TV Shows
11/4/20 8:21;0:03:42;The Queen's Gambit: Limited Series: Adjournment (Episode 6);Apple iPhone 6s;0:57:20;0:57:20;Intimate, Emotional;TV Dramas
11/1/20 18:09;0:18:05;The Queen's Gambit: Limited Series: Exchanges (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:01;0:41:01;Intimate, Emotional;TV Dramas
11/1/20 16:50;0:56:10;The Queen's Gambit: Limited Series: Openings (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:56:32;0:56:32;Intimate, Emotional;TV Dramas
10/30/20 9:54;1:09:07;Grand Army: Season 1: Freedom (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;1:09:11;1:09:11;Gritty, Emotional;Teen TV Shows
10/30/20 9:07;0:46:59;Grand Army: Season 1: Spirit Day (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:47:14;0:47:14;Gritty, Emotional;Teen TV Shows
10/30/20 8:20;0:46:47;Grand Army: Season 1: Making Moves (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:46:51;0:46:51;Gritty, Emotional;Teen TV Shows
10/30/20 8:09;0:10:06;Grand Army: Season 1: Superman This S**t (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:47:50;0:47:50;Gritty, Emotional;Teen TV Shows
10/29/20 22:18;0:37:42;Grand Army: Season 1: Superman This S**t (Episode 6);Sony Sony Android TV 2018 M2 4K Smart TV;0:37:46;Not latest view;Gritty, Emotional;Teen TV Shows
10/29/20 21:35;0:43:25;Grand Army: Season 1: Valentine's Day (Episode 5);Sony Sony Android TV 2018 M2 4K Smart TV;0:43:29;0:43:29;Gritty, Emotional;Teen TV Shows
10/29/20 20:45;0:49:13;Grand Army: Season 1: Safety On (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:50:34;0:50:34;Gritty, Emotional;Teen TV Shows
10/29/20 19:55;0:49:28;Grand Army: Season 1: Relationship Goals (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:49:32;0:49:32;Gritty, Emotional;Teen TV Shows
10/29/20 19:09;0:46:46;Grand Army: Season 1: See Me (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:46:50;0:46:50;Gritty, Emotional;Teen TV Shows
10/29/20 18:19;0:49:28;Grand Army: Season 1: Brooklyn, 2020 (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:48:59;0:48:59;Gritty, Emotional;Teen TV Shows
10/20/20 11:19;0:00:08;The Umbrella Academy: Season 1: Run Boy Run (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:07:55;0:07:55;Mind-Bending, Quirky, Offbeat;Sci-Fi TV Dramas
10/7/20 23:39;0:01:26;MILF;Apple iPhone 6s;1:37:31;1:37:31;Steamy, Romantic, Raunchy;Romantic Comedy Movies
10/7/20 22:32;0:32:42;Emily in Paris: Season 1: Cancel Couture (Episode 10);Sony Sony Android TV 2018 M2 4K Smart TV;0:32:50;0:32:50;Quirky, Romantic;Romantic TV Dramas
10/7/20 22:10;0:22:10;Emily in Paris: Season 1: An American Auction in Paris (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:22:18;0:22:18;Quirky, Romantic;Romantic TV Dramas
10/7/20 22:05;0:05:22;Emily in Paris: Season 1: Family Affair (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:27:14;0:27:14;Quirky, Romantic;Romantic TV Dramas
10/7/20 21:50;0:11:33;Emily in Paris: Season 1: Family Affair (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:21:33;Not latest view;Quirky, Romantic;Romantic TV Dramas
